id,key,value,type 
48665957,surface,asphalt,regular
48666000,bicycle,yes,regular
48666000,foot,yes,regular
48666000,highway,footway,regular
48666000,surface,asphalt,regular
48666001,bicycle,yes,regular
48666001,foot,yes,regular
48666001,highway,cycleway,regular
48666001,surface,asphalt,regular
48666011,bicycle,yes,regular
48666011,foot,yes,regular
48666011,highway,cycleway,regular
48666011,surface,asphalt,regular
48666043,highway,service,regular
48666043,service,alley,regular
48666060,bicycle,designated,regular
48666060,highway,tertiary,regular
48666060,lanes,2,regular
48666060,name,Macewan Drive NW,regular
48666060,oneway,yes,regular
48666072,bicycle,designated,regular
48666072,highway,tertiary,regular
48666072,lanes,2,regular
48666072,name,Macewan Drive NW,regular
48666072,oneway,yes,regular
48666076,highway,service,regular
48666076,service,alley,regular
48666077,highway,service,regular
48666077,service,parking_aisle,regular
48666079,highway,service,regular
48666079,service,alley,regular
48666080,leisure,park,regular
48666084,highway,service,regular
48666084,service,alley,regular
48666086,highway,service,regular
48666086,service,alley,regular
48666087,highway,service,regular
48666087,service,alley,regular
48666091,highway,service,regular
48666091,service,alley,regular
48666092,highway,service,regular
48666092,service,alley,regular
48666102,highway,service,regular
48666102,service,alley,regular
48666135,highway,service,regular
48666135,service,alley,regular
48666136,highway,service,regular
48666136,service,alley,regular
48666140,highway,service,regular
48666140,service,alley,regular
48666142,highway,service,regular
48666142,service,alley,regular
48666150,highway,tertiary,regular
48666150,lanes,2,regular
48666150,name,MacEwan Drive NW,regular
48666157,highway,tertiary,regular
48666157,lanes,2,regular
48666157,name,MacEwan Drive NW,regular
48666157,oneway,yes,regular
48666158,highway,service,regular
48666158,service,alley,regular
48666163,highway,service,regular
48666163,service,alley,regular
48666165,highway,service,regular
48666165,service,alley,regular
48666167,highway,service,regular
48666167,service,alley,regular
48666168,highway,service,regular
48666168,service,alley,regular
48666169,highway,service,regular
48666169,service,alley,regular
48666175,highway,service,regular
48666175,service,alley,regular
48666178,highway,service,regular
48666178,service,alley,regular
48666196,highway,residential,regular
48666196,lanes,2,regular
48666196,name,Macewan Glen Way NW,regular
48666196,surface,asphalt,regular
48666200,bicycle,designated,regular
48666200,highway,residential,regular
48666200,lanes,1,regular
48666200,name,Macewan Park View NW,regular
48666200,oneway,yes,regular
48666200,surface,asphalt,regular
48666204,bicycle,yes,regular
48666204,foot,yes,regular
48666204,highway,cycleway,regular
48666204,surface,asphalt,regular
48666207,highway,residential,regular
48666207,lanes,1,regular
48666207,name,Macewan Park View NW,regular
48666207,oneway,yes,regular
48666207,surface,asphalt,regular
48666244,bicycle,yes,regular
48666244,foot,yes,regular
48666244,highway,footway,regular
48666244,surface,asphalt,regular
48666245,bicycle,yes,regular
48666245,foot,yes,regular
48666245,highway,footway,regular
48666246,bicycle,yes,regular
48666246,foot,yes,regular
48666246,highway,footway,regular
48666246,surface,asphalt,regular
48666248,bicycle,yes,regular
48666248,foot,yes,regular
48666248,highway,footway,regular
48666248,surface,asphalt,regular
48666250,bicycle,yes,regular
48666250,foot,yes,regular
48666250,highway,footway,regular
48666256,leisure,park,regular
48666263,foot,yes,regular
48666263,highway,footway,regular
48666268,highway,secondary_link,regular
48666268,lanes,1,regular
48666268,oneway,yes,regular
48728970,highway,primary_link,regular
48728970,lanes,1,regular
48728970,oneway,yes,regular
48728970,surface,asphalt,regular
48728974,highway,primary_link,regular
48728974,lanes,1,regular
48728974,oneway,yes,regular
48728974,surface,asphalt,regular
48729000,landuse,recreation_ground,regular
48729007,highway,residential,regular
48729007,lanes,1,regular
48729007,name,Edgeridge View NW,regular
48729007,oneway,yes,regular
48729007,surface,asphalt,regular
48729018,highway,residential,regular
48729018,lanes,1,regular
48729018,name,Edgeridge View NW,regular
48729018,oneway,yes,regular
48729018,surface,asphalt,regular
48729096,bicycle,yes,regular
48729096,foot,yes,regular
48729096,highway,footway,regular
48729096,surface,asphalt,regular
48729103,bicycle,yes,regular
48729103,foot,yes,regular
48729103,highway,cycleway,regular
48729103,surface,asphalt,regular
48729103,width,2.3,regular
48729108,highway,residential,regular
48729108,lanes,2,regular
48729108,name,Edgebrook Park NW,regular
48729108,oneway,yes,regular
48729108,surface,asphalt,regular
48729119,highway,residential,regular
48729119,lanes,1,regular
48729119,name,Edgebrook Park NW,regular
48729119,oneway,yes,regular
48729119,surface,asphalt,regular
48729211,bicycle,yes,regular
48729211,foot,yes,regular
48729211,highway,footway,regular
48729211,surface,asphalt,regular
48729221,foot,yes,regular
48729221,highway,footway,regular
48729221,informal,yes,regular
48729221,surface,unpaved,regular
48729245,foot,yes,regular
48729245,highway,footway,regular
48729245,informal,yes,regular
48729245,surface,unpaved,regular
48729250,bicycle,yes,regular
48729250,foot,yes,regular
48729250,highway,footway,regular
48729250,surface,asphalt,regular
48729254,bicycle,yes,regular
48729254,foot,yes,regular
48729254,highway,footway,regular
48729254,surface,paved,regular
48729264,bicycle,yes,regular
48729264,foot,yes,regular
48729264,highway,footway,regular
48729264,surface,paved,regular
48729265,bicycle,yes,regular
48729265,foot,yes,regular
48729265,highway,footway,regular
48729265,surface,asphalt,regular
48729269,bicycle,yes,regular
48729269,foot,yes,regular
48729269,highway,footway,regular
48729269,surface,asphalt,regular
48729287,leisure,park,regular
48729288,bicycle,yes,regular
48729288,foot,yes,regular
48729288,highway,footway,regular
48729288,surface,asphalt,regular
48729298,bicycle,yes,regular
48729298,foot,yes,regular
48729298,highway,footway,regular
48729298,surface,asphalt,regular
48729302,bicycle,yes,regular
48729302,foot,yes,regular
48729302,highway,footway,regular
48729302,surface,asphalt,regular
48729385,highway,residential,regular
48729385,lanes,2,regular
48729385,name,200 Edgebrook Court NW,regular
48729385,oneway,yes,regular
48729385,surface,asphalt,regular
48729388,highway,residential,regular
48729388,lanes,1,regular
48729388,name,Edgebrook Circle NW,regular
48729388,oneway,yes,regular
48729388,surface,asphalt,regular
48729415,description,artificial wetland pond; lots of birds in area,regular
48729415,natural,water,regular
48729497,description,artificial wetland pond; lots of birds in area,regular
48729497,natural,water,regular
48729500,highway,service,regular
48729500,lanes,2,regular
48729500,service,driveway,regular
48729500,surface,asphalt,regular
48729503,highway,service,regular
48729503,lanes,2,regular
48729503,name,Edgeridge Terrace NW,regular
48729503,service,driveway,regular
48729503,surface,asphalt,regular
48729517,foot,yes,regular
48729517,highway,footway,regular
48729517,surface,asphalt,regular
48729520,highway,residential,regular
48729520,lanes,1,regular
48729520,name,Edgeridge Park NW,regular
48729520,oneway,yes,regular
48729520,surface,asphalt,regular
48729644,city,Calgary,addr
48729644,housenumber,9401,addr
48729644,province,AB,addr
48729644,street,Edgebrook Boulovard NW,addr
48729644,leisure,park,regular
48729644,name,Edgemont Ravine,regular
48729644,opening_hours,5:00-23:00,regular
48729644,operator,City of Calgary,regular
48729644,website,http://www.calgary.ca/CSPS/Parks/Pages/Locations/NW-parks/Edgemont-Ravine.aspx,regular
48730065,bicycle,yes,regular
48730065,foot,yes,regular
48730065,highway,cycleway,regular
48730065,name,Edgemont Ravine Regional Pathway,regular
48730065,surface,asphalt,regular
48730119,bicycle,yes,regular
48730119,foot,yes,regular
48730119,highway,cycleway,regular
48730119,surface,asphalt,regular
48730166,bicycle,yes,regular
48730166,foot,yes,regular
48730166,highway,cycleway,regular
48730166,name,Edgemont Ravine regional pathway (N-S west end),regular
48730166,surface,asphalt,regular
48730212,highway,residential,regular
48730212,lanes,2,regular
48730212,name,Edgeburn Crescent NW,regular
48730212,surface,asphalt,regular
48730235,highway,residential,regular
48730235,lanes,1,regular
48730235,name,Edgepark Drive NW,regular
48730235,oneway,yes,regular
48730235,surface,asphalt,regular
48730239,highway,residential,regular
48730239,lanes,1,regular
48730239,name,Edgepark Drive NW,regular
48730239,oneway,yes,regular
48730239,surface,asphalt,regular
48730284,highway,service,regular
48730284,service,alley,regular
48730286,highway,service,regular
48730286,service,alley,regular
48730291,highway,service,regular
48730291,service,alley,regular
48730301,highway,service,regular
48730301,service,alley,regular
48730355,highway,service,regular
48730355,name,Edgepark Vllas NW,regular
48730355,service,driveway,regular
48730385,highway,residential,regular
48730385,lanes,2,regular
48730385,name,Edgeland Mews NW,regular
48730385,surface,asphalt,regular
48730413,highway,service,regular
48730413,service,alley,regular
48730437,highway,service,regular
48730437,service,alley,regular
48730443,highway,service,regular
48730443,service,alley,regular
48730447,highway,service,regular
48730447,service,alley,regular
48730464,highway,service,regular
48730464,service,alley,regular
48730513,highway,service,regular
48730513,service,alley,regular
48730527,highway,service,regular
48730527,service,alley,regular
48730547,highway,service,regular
48730547,service,alley,regular
48730576,highway,service,regular
48730576,service,alley,regular
48730606,highway,service,regular
48730606,service,alley,regular
48730634,highway,service,regular
48730634,service,alley,regular
48730643,highway,service,regular
48730643,service,alley,regular
48730645,highway,service,regular
48730645,service,alley,regular
48730650,highway,service,regular
48730650,service,alley,regular
48730654,highway,service,regular
48730654,service,alley,regular
48730657,highway,service,regular
48730657,service,alley,regular
48730660,highway,service,regular
48730660,service,alley,regular
48730674,highway,service,regular
48730674,service,alley,regular
48730677,highway,service,regular
48730677,service,alley,regular
48730684,highway,service,regular
48730684,service,alley,regular
48730693,highway,service,regular
48730693,service,alley,regular
48730737,leisure,park,regular
48730962,highway,residential,regular
48730962,name,400 Edgemont Bay NW,regular
48730963,highway,residential,regular
48730963,name,300 Edgemont Bay NW,regular
48730965,highway,residential,regular
48730965,name,200 Edgemont Bay NW,regular
48731317,highway,residential,regular
48731317,lanes,2,regular
48731317,name,100 Edgemont Place NW,regular
48731317,surface,asphalt,regular
48731365,highway,residential,regular
48731365,lanes,2,regular
48731365,name,500 Edgemont Bay NW,regular
48731365,surface,asphalt,regular
